TransactionID,risk_score,risk_level,TransactionAmt,ProductCD,predicted_fraud,actual_isFraud,top_reason_1,top_reason_2,top_reason_3,recommended_action,analyst_note
3541690,0.7689208111457658,High,226.0,W,1,0,D2,D3,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are D2, D3, TransactionAmt. Recommended action: Review immediately."
3493239,0.7686798941191604,High,59.0,W,1,0,V13,card1,C1,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are V13, card1, C1. Recommended action: Review immediately."
3519348,0.7676264329666591,High,59.0,W,1,0,D2,D3,card6,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are D2, D3, card6. Recommended action: Review immediately."
3500793,0.7676243291908116,High,1104.0,W,1,0,TransactionDT,C14,card4,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are TransactionDT, C14, card4. Recommended action: Review immediately."
3468976,0.7672538448288545,High,527.0,W,1,0,TransactionAmt,card6,card4,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are TransactionAmt, card6, card4. Recommended action: Review immediately."
3536088,0.7672126446353379,High,554.0,W,1,1,C14,TransactionAmt,D3,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are C14, TransactionAmt, D3. Recommended action: Review immediately."
3527794,0.7668574846812031,High,175.0,R,1,0,C14,TransactionAmt,ProductCD,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are C14, TransactionAmt, ProductCD. Recommended action: Review immediately."
3571192,0.7666308497902931,High,108.5,W,1,0,D2,D3,TransactionDT,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are D2, D3, TransactionDT. Recommended action: Review immediately."
3571195,0.7666308497902931,High,108.5,W,1,0,D2,D3,TransactionDT,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are D2, D3, TransactionDT. Recommended action: Review immediately."
3556313,0.7665915429194341,High,500.0,R,1,1,C14,TransactionAmt,ProductCD,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are C14, TransactionAmt, ProductCD. Recommended action: Review immediately."
3562381,0.7663217179216443,High,774.0,W,1,0,C1,TransactionAmt,card6,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are C1, TransactionAmt, card6. Recommended action: Review immediately."
3507037,0.7660108289153182,High,43.159,C,1,0,C14,C13,C5,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are C14, C13, C5. Recommended action: Review immediately."
3513410,0.7659809730032761,High,75.0,H,1,0,C14,C13,email_domain_match,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are C14, C13, email_domain_match. Recommended action: Review immediately."
3543899,0.7653149115710308,High,100.0,H,1,1,C14,transaction_day,C13,Review immediately,"This transaction received a fraud risk score of 0.77. The main risk drivers are C14, transaction_day, C13. Recommended action: Review immediately."
3505136,0.7644836420438715,High,24.285,C,1,0,C1,D2,R_emaildomain,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C1, D2, R_emaildomain. Recommended action: Review immediately."
3486428,0.764373031781221,High,44.0,W,1,0,D2,V13,dist1,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, V13, dist1. Recommended action: Review immediately."
3561680,0.7629470879828589,High,8.0,S,1,0,D8,C1,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D8, C1, TransactionAmt. Recommended action: Review immediately."
3518181,0.7628977375206234,High,59.0,W,1,0,V45,C1,C14,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are V45, C1, C14. Recommended action: Review immediately."
3471955,0.7628383274633413,High,200.0,R,1,0,C14,ProductCD,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, ProductCD, TransactionAmt. Recommended action: Review immediately."
3547476,0.7625952517053547,High,445.0,W,1,0,TransactionAmt,D2,V49,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are TransactionAmt, D2, V49. Recommended action: Review immediately."
3516512,0.7623330289730782,High,36.888,C,1,0,D2,D3,TransactionDT,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, D3, TransactionDT. Recommended action: Review immediately."
3524736,0.7616584623620988,High,50.0,H,1,1,C14,D8,C13,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, D8, C13. Recommended action: Review immediately."
3538109,0.7607937006098774,High,179.829,C,1,0,C13,D3,addr2,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C13, D3, addr2. Recommended action: Review immediately."
3475834,0.7601156603086856,High,75.0,H,1,0,C14,C13,email_domain_match,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, C13, email_domain_match. Recommended action: Review immediately."
3471561,0.760001611736991,High,390.0,W,1,0,TransactionAmt,card4,M5,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are TransactionAmt, card4, M5. Recommended action: Review immediately."
3557952,0.759984364160637,High,59.0,W,1,0,D2,D3,card6,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, D3, card6. Recommended action: Review immediately."
3540468,0.759700552662501,High,16.231,C,1,0,C14,card1,C13,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, card1, C13. Recommended action: Review immediately."
3529159,0.7591715447688319,High,158.372,C,1,0,C14,C13,C5,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, C13, C5. Recommended action: Review immediately."
3529280,0.7590708273180821,High,77.0,W,1,0,D2,V36,V35,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, V36, V35. Recommended action: Review immediately."
3519300,0.7590641824309484,High,43.282,C,1,0,P_emaildomain,card6,V45,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are P_emaildomain, card6, V45. Recommended action: Review immediately."
3510434,0.7582069479818804,High,6.209,C,1,1,TransactionAmt,D8,R_emaildomain,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are TransactionAmt, D8, R_emaildomain. Recommended action: Review immediately."
3527729,0.7581834344665364,High,280.0,W,1,1,D2,V2,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, V2, TransactionAmt. Recommended action: Review immediately."
3577251,0.757853065160251,High,150.0,R,1,0,C14,ProductCD,D8,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, ProductCD, D8. Recommended action: Review immediately."
3486849,0.7576636308910709,High,29.633,C,1,0,D2,C13,C11,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, C13, C11. Recommended action: Review immediately."
3571086,0.7567943026892964,High,57.0,W,1,0,D2,D3,card6,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, D3, card6. Recommended action: Review immediately."
3523769,0.7565644599793553,High,213.0,W,1,0,D2,D3,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, D3, TransactionAmt. Recommended action: Review immediately."
3516991,0.7564672980211825,High,108.5,W,1,0,D2,M5,V49,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, M5, V49. Recommended action: Review immediately."
3524485,0.7562777082174158,High,200.0,R,1,0,C14,ProductCD,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, ProductCD, TransactionAmt. Recommended action: Review immediately."
3565817,0.7562255759282404,High,29.0,W,1,0,D2,V13,C13,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, V13, C13. Recommended action: Review immediately."
3558095,0.7561225618535449,High,150.0,H,1,0,C14,C13,card3,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, C13, card3. Recommended action: Review immediately."
3560218,0.7559999501822514,High,117.0,W,1,1,D2,D3,card1,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, D3, card1. Recommended action: Review immediately."
3531584,0.7559830544935588,High,390.0,W,1,0,D2,D3,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, D3, TransactionAmt. Recommended action: Review immediately."
3483855,0.7556311589225975,High,8.009,C,1,0,C1,C14,V49,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C1, C14, V49. Recommended action: Review immediately."
3572984,0.7554177589912746,High,834.0,W,1,0,D2,TransactionAmt,D3,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are D2, TransactionAmt, D3. Recommended action: Review immediately."
3528542,0.75500140130395,High,100.0,H,1,0,C14,C13,transaction_day,Review immediately,"This transaction received a fraud risk score of 0.76. The main risk drivers are C14, C13, transaction_day. Recommended action: Review immediately."
3478633,0.7548073251003595,High,160.5,W,1,0,D2,D3,M5,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are D2, D3, M5. Recommended action: Review immediately."
3552668,0.7545122832771798,High,15.0,H,1,0,C14,C13,D8,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are C14, C13, D8. Recommended action: Review immediately."
3463941,0.7539525615620941,High,77.0,W,1,1,D2,M5,D3,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are D2, M5, D3. Recommended action: Review immediately."
3572261,0.7538237079823251,High,77.0,W,1,0,D2,D3,card6,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are D2, D3, card6. Recommended action: Review immediately."
3543539,0.7536619394025713,High,33.384,C,1,0,C14,card1,C13,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are C14, card1, C13. Recommended action: Review immediately."
3571306,0.7536096155159885,High,3.891,C,1,0,TransactionAmt,D8,C11,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are TransactionAmt, D8, C11. Recommended action: Review immediately."
3494714,0.7534873590594166,High,68.5,W,1,0,V13,D3,dist1,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are V13, D3, dist1. Recommended action: Review immediately."
3548755,0.753363052271484,High,28.773,C,1,0,C14,C1,R_emaildomain,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are C14, C1, R_emaildomain. Recommended action: Review immediately."
3552791,0.7532403643682833,High,69.349,C,1,1,D2,D3,C13,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are D2, D3, C13. Recommended action: Review immediately."
3522355,0.7530148712016687,High,41.192,C,1,0,D2,C11,C13,Review immediately,"This transaction received a fraud risk score of 0.75. The main risk drivers are D2, C11, C13. Recommended action: Review immediately."
